<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.05	00:15:00	5170.836	5179.746	5170.394	5173.573	1635	0	240
2026.03.05	00:30:00	5173.497	5176.786	5168.340	5171.581	1449	0	240
2026.03.05	00:45:00	5171.583	5177.385	5166.157	5172.247	2024	0	360
2026.03.05	01:00:00	5172.229	5186.648	5169.923	5176.674	3829	0	360
2026.03.05	01:15:00	5176.678	5182.378	5172.619	5177.280	3095	0	360
2026.03.05	01:30:00	5177.757	5179.105	5167.041	5172.653	4637	0	240
2026.03.05	01:45:00	5172.740	5180.176	5169.172	5172.644	3838	0	360
2026.03.05	02:00:00	5172.293	5181.705	5171.734	5178.862	3289	0	240
2026.03.05	02:15:00	5178.952	5188.218	5176.554	5183.835	2288	0	360
2026.03.05	02:30:00	5183.943	5187.260	5174.378	5175.500	2577	0	240
2026.03.05	02:45:00	5175.577	5192.471	5174.448	5192.178	2757	0	240
2026.03.05	03:00:00	5191.902	5195.043	5184.007	5185.955	2000	0	240
2026.03.05	03:15:00	5185.966	5191.156	5184.536	5185.165	1805	0	240
2026.03.05	03:30:00	5185.254	5190.642	5181.474	5188.334	1724	0	360
2026.03.05	03:45:00	5188.730	5190.960	5178.228	5180.021	1452	0	240
2026.03.05	04:00:00	5180.321	5185.846	5176.577	5183.761	1429	0	240
2026.03.05	04:15:00	5183.482	5186.793	5174.947	5178.175	1454	0	240
2026.03.05	04:30:00	5178.631	5179.941	5173.647	5174.501	1202	0	240
2026.03.05	04:45:00	5174.584	5175.757	5166.045	5171.476	1781	0	240
2026.03.05	05:00:00	5171.541	5176.464	5168.814	5175.372	1525	0	240
2026.03.05	05:15:00	5175.333	5176.643	5169.726	5172.207	1423	0	240
2026.03.05	05:30:00	5172.627	5174.137	5161.839	5166.064	2705	0	240
2026.03.05	05:45:00	5166.118	5169.344	5148.222	5148.707	2744	0	240
2026.03.05	06:00:00	5148.786	5155.265	5120.576	5132.635	6975	0	240
2026.03.05	06:15:00	5132.713	5143.952	5124.206	5142.845	3852	0	240
2026.03.05	06:30:00	5142.778	5156.739	5140.110	5150.714	3072	0	240
2026.03.05	06:45:00	5150.634	5168.576	5149.047	5167.395	2979	0	240
2026.03.05	07:00:00	5167.303	5172.912	5161.592	5162.079	2999	0	360
2026.03.05	07:15:00	5162.122	5167.887	5159.870	5166.366	2158	0	240
2026.03.05	07:30:00	5166.314	5166.894	5159.526	5160.479	2784	0	240
2026.03.05	07:45:00	5160.371	5165.929	5158.800	5162.026	2728	0	240
2026.03.05	08:00:00	5162.179	5162.505	5141.583	5141.583	3799	0	240
2026.03.05	08:15:00	5141.660	5148.446	5137.448	5144.166	3414	0	240
2026.03.05	08:30:00	5144.087	5163.347	5143.379	5160.984	2712	0	240
2026.03.05	08:45:00	5160.909	5170.137	5160.909	5165.471	2150	0	240
2026.03.05	09:00:00	5165.456	5180.373	5161.148	5179.184	4933	0	360
2026.03.05	09:15:00	5179.267	5180.244	5167.233	5169.774	3450	0	360
2026.03.05	09:30:00	5169.303	5169.817	5153.001	5162.594	2807	0	240
2026.03.05	09:45:00	5162.672	5165.118	5157.215	5160.791	2564	0	240
2026.03.05	10:00:00	5161.094	5161.094	5146.110	5154.463	2431	0	240
2026.03.05	10:15:00	5154.114	5158.579	5151.569	5156.277	1763	0	240
2026.03.05	10:30:00	5156.261	5158.690	5147.400	5157.168	2230	0	240
2026.03.05	10:45:00	5156.946	5167.543	5156.084	5164.266	2054	0	240
2026.03.05	11:00:00	5164.323	5168.014	5161.464	5164.300	1944	0	240
2026.03.05	11:15:00	5164.684	5167.005	5161.026	5162.829	1581	0	240
2026.03.05	11:30:00	5162.840	5164.557	5156.852	5160.682	1581	0	240
2026.03.05	11:45:00	5160.688	5165.113	5160.065	5163.448	1522	0	240
2026.03.05	12:00:00	5163.459	5171.633	5162.913	5168.701	1947	0	240
2026.03.05	12:15:00	5168.523	5170.459	5161.840	5162.128	1872	0	240
2026.03.05	12:30:00	5162.019	5167.837	5160.875	5162.596	1589	0	240
2026.03.05	12:45:00	5162.270	5166.174	5161.077	5162.698	1706	0	240
2026.03.05	13:00:00	5162.780	5164.132	5146.359	5155.609	4539	0	240
2026.03.05	13:15:00	5155.698	5159.878	5081.530	5121.271	15653	0	240
2026.03.05	13:30:00	5121.270	5137.944	5114.772	5131.187	5400	0	240
2026.03.05	13:45:00	5131.269	5132.213	5109.470	5117.923	5276	0	240
2026.03.05	14:00:00	5117.844	5129.773	5109.905	5113.085	5519	0	240
2026.03.05	14:15:00	5112.962	5120.854	5102.662	5120.415	5965	0	240
2026.03.05	14:30:00	5119.959	5123.803	5090.590	5097.321	12394	0	240
2026.03.05	14:45:00	5097.196	5111.071	5091.264	5102.206	11333	0	240
2026.03.05	15:00:00	5102.095	5119.644	5059.781	5085.343	15656	0	240
2026.03.05	15:15:00	5085.224	5094.045	5071.639	5086.145	10401	0	240
2026.03.05	15:30:00	5086.228	5093.787	5077.483	5080.271	9210	0	240
2026.03.05	15:45:00	5080.224	5103.090	5079.415	5102.463	5933	0	240
2026.03.05	16:00:00	5102.444	5104.462	5074.117	5082.874	5942	0	240
2026.03.05	16:15:00	5082.732	5085.227	5059.914	5063.887	7001	0	240
2026.03.05	16:30:00	5063.963	5072.641	5053.901	5070.491	7867	0	240
2026.03.05	16:45:00	5070.569	5081.271	5070.130	5077.596	5158	0	240
2026.03.05	17:00:00	5077.634	5089.447	5073.951	5086.217	4828	0	240
2026.03.05	17:15:00	5086.339	5088.735	5074.790	5075.171	4822	0	240
2026.03.05	17:30:00	5075.251	5077.438	5054.806	5063.832	7126	0	240
2026.03.05	17:45:00	5063.715	5069.281	5055.476	5063.030	6562	0	240
2026.03.05	18:00:00	5062.950	5073.649	5050.660	5072.085	6692	0	240
2026.03.05	18:15:00	5072.010	5075.830	5061.171	5070.991	5672	0	240
2026.03.05	18:30:00	5071.064	5085.433	5070.350	5082.933	4009	0	240
2026.03.05	18:45:00	5083.018	5083.576	5067.049	5069.478	3538	0	240
2026.03.05	19:00:00	5069.419	5081.426	5067.539	5073.596	3703	0	240
2026.03.05	19:15:00	5073.521	5073.521	5062.206	5066.862	4215	0	240
2026.03.05	19:30:00	5067.040	5067.237	5055.517	5065.534	4651	0	240
2026.03.05	19:45:00	5065.730	5070.535	5062.325	5065.779	4243	0	240
2026.03.05	20:00:00	5065.626	5079.686	5061.593	5078.629	5708	0	240
2026.03.05	20:15:00	5078.703	5094.552	5076.001	5080.779	4939	0	240
2026.03.05	20:30:00	5080.854	5082.647	5074.070	5080.412	4374	0	240
2026.03.05	20:45:00	5080.686	5081.528	5072.515	5076.381	4942	0	240
2026.03.05	21:00:00	5076.610	5084.072	5071.899	5076.216	2010	0	240
2026.03.05	21:15:00	5076.132	5080.835	5075.408	5080.380	1189	0	360
2026.03.05	21:30:00	5080.389	5082.783	5072.822	5075.676	1346	0	360
2026.03.05	21:45:00	5075.331	5085.195	5074.344	5083.348	1145	0	360
2026.03.05	23:00:00	5090.387	5091.749	5081.848	5085.954	767	0	500
2026.03.05	23:15:00	5085.958	5096.768	5083.063	5091.321	1531	0	360
2026.03.05	23:30:00	5091.155	5101.760	5087.207	5100.862	1361	0	360
2026.03.05	23:45:00	5100.755	5100.957	5084.772	5086.323	1778	0	360
2026.03.06	00:00:00	5086.227	5091.335	5074.056	5085.161	2806	0	360
2026.03.06	00:15:00	5085.193	5092.420	5078.100	5090.659	1852	0	360
2026.03.06	00:30:00	5090.327	5092.122	5075.211	5083.429	1990	0	360
2026.03.06	00:45:00	5083.369	5089.950	5076.734	5084.306	2265	0	360
2026.03.06	01:00:00	5084.228	5085.976	5066.140	5077.331	5644	0	360
2026.03.06	01:15:00	5077.255	5088.889	5075.044	5085.713	3259	0	240
2026.03.06	01:30:00	5085.485	5120.201	5085.382	5118.080	4461	0	360
2026.03.06	01:45:00	5118.155	5144.017	5117.342	5134.868	5026	0	360
2026.03.06	02:00:00	5134.791	5138.375	5125.581	5130.172	3819	0	360
2026.03.06	02:15:00	5129.983	5134.425	5127.887	5128.814	1967	0	360
2026.03.06	02:30:00	5128.821	5132.017	5122.234	5124.487	2350	0	360
2026.03.06	02:45:00	5124.428	5129.126	5122.899	5126.092	1917	0	360
2026.03.06	03:00:00	5126.338	5134.842	5124.507	5132.732	2090	0	360
2026.03.06	03:15:00	5132.730	5141.292	5130.949	5136.723	1927	0	360
2026.03.06	03:30:00	5136.718	5137.909	5128.885	5132.212	1471	0	360
2026.03.06	03:45:00	5132.214	5134.539	5129.860	5130.883	1172	0	360
2026.03.06	04:00:00	5131.201	5136.093	5130.644	5134.856	1209	0	360
2026.03.06	04:15:00	5135.260	5136.210	5127.468	5129.733	1031	0	360
2026.03.06	04:30:00	5129.718	5133.507	5128.147	5132.588	1142	0	360
2026.03.06	04:45:00	5132.662	5135.747	5126.378	5127.347	1162	0	360
2026.03.06	05:00:00	5127.645	5129.941	5122.770	5126.283	1529	0	360
2026.03.06	05:15:00	5126.290	5130.014	5122.923	5129.436	1325	0	360
2026.03.06	05:30:00	5129.903	5130.066	5118.978	5120.762	2690	0	360
2026.03.06	05:45:00	5121.185	5123.139	5114.110	5117.391	2378	0	360
2026.03.06	06:00:00	5117.466	5121.577	5109.272	5116.500	2246	0	360
2026.03.06	06:15:00	5116.151	5123.029	5114.645	5120.213	1765	0	360
2026.03.06	06:30:00	5120.288	5122.933	5116.631	5121.277	1794	0	360
2026.03.06	06:45:00	5121.272	5122.502	5114.903	5115.410	1548	0	360
2026.03.06	07:00:00	5115.493	5117.413	5105.578	5111.455	1957	0	360
2026.03.06	07:15:00	5111.354	5119.780	5110.634	5114.737	1977	0	360
2026.03.06	07:30:00	5114.643	5116.306	5107.855	5113.989	2141	0	360
2026.03.06	07:45:00	5113.917	5120.711	5112.583	5119.349	1545	0	360
2026.03.06	08:00:00	5119.620	5123.246	5110.504	5115.605	2386	0	360
2026.03.06	08:15:00	5115.100	5117.631	5099.244	5100.693	2427	0	360
2026.03.06	08:30:00	5100.652	5108.657	5096.074	5107.621	2014	0	360
2026.03.06	08:45:00	5107.341	5113.263	5106.630	5108.386	1530	0	360
2026.03.06	09:00:00	5108.408	5109.367	5094.535	5095.850	2199	0	360
2026.03.06	09:15:00	5095.750	5102.284	5091.753	5098.892	2217	0	240
2026.03.06	09:30:00	5098.943	5103.688	5086.844	5095.952	2750	0	240
2026.03.06	09:45:00	5095.876	5097.331	5083.252	5085.486	2640	0	360
2026.03.06	10:00:00	5085.568	5090.472	5075.582	5082.631	2847	0	360
2026.03.06	10:15:00	5082.785	5092.930	5079.558	5087.552	2382	0	360
2026.03.06	10:30:00	5087.288	5091.378	5080.908	5081.804	2217	0	360
2026.03.06	10:45:00	5081.882	5092.891	5081.815	5091.134	2164	0	360
2026.03.06	11:00:00	5090.834	5091.619	5080.125	5085.831	2751	0	240
2026.03.06	11:15:00	5085.904	5098.172	5085.258	5094.683	2023	0	360
2026.03.06	11:30:00	5094.608	5099.666	5080.560	5081.218	2294	0	360
2026.03.06	11:45:00	5081.286	5086.872	5062.463	5076.654	3772	0	360
2026.03.06	12:00:00	5076.803	5091.185	5075.890	5089.714	3355	0	240
2026.03.06	12:15:00	5089.788	5096.316	5085.988	5088.415	2416	0	240
2026.03.06	12:30:00	5088.201	5096.495	5085.206	5095.986	2354	0	240
2026.03.06	12:45:00	5096.275	5096.744	5081.456	5083.299	2281	0	240
2026.03.06	13:00:00	5083.218	5083.431	5065.362	5073.206	6222	0	360
2026.03.06	13:15:00	5073.286	5088.759	5072.434	5083.557	4642	0	240
2026.03.06	13:30:00	5082.989	5130.716	5082.989	5122.235	11655	0	360
2026.03.06	13:45:00	5121.886	5122.402	5073.541	5084.831	11471	0	360
2026.03.06	14:00:00	5084.740	5102.719	5080.722	5096.997	6974	0	360
2026.03.06	14:15:00	5096.922	5109.160	5088.031	5104.202	4663	0	360
2026.03.06	14:30:00	5104.656	5115.669	5084.226	5089.120	16001	0	360
2026.03.06	14:45:00	5089.044	5131.974	5087.482	5129.932	10350	0	360
2026.03.06	15:00:00	5130.008	5159.307	5127.626	5149.283	12469	0	360
2026.03.06	15:15:00	5149.367	5171.704	5144.189	5161.567	9974	0	360
2026.03.06	15:30:00	5161.452	5166.611	5149.692	5153.663	8647	0	360
2026.03.06	15:45:00	5154.126	5157.272	5134.408	5141.994	5868	0	360
2026.03.06	16:00:00	5141.912	5150.702	5135.784	5143.381	5673	0	360
2026.03.06	16:15:00	5143.684	5153.091	5136.188	5142.312	4522	0	360
2026.03.06	16:30:00	5142.224	5146.196	5125.778	5141.743	4867	0	360
2026.03.06	16:45:00	5141.660	5148.138	5130.138	5139.989	4992	0	360
2026.03.06	17:00:00	5140.077	5142.412	5128.838	5136.538	4953	0	360
2026.03.06	17:15:00	5136.695	5145.371	5133.176	5141.868	4073	0	360
2026.03.06	17:30:00	5142.158	5152.448	5136.244	5137.557	3416	0	360
2026.03.06	17:45:00	5137.633	5140.894	5132.619	5140.863	2895	0	360
2026.03.06	18:00:00	5140.405	5147.252	5138.468	5145.529	3245	0	360
2026.03.06	18:15:00	5145.453	5151.123	5142.918	5150.378	3247	0	360
2026.03.06	18:30:00	5150.075	5165.275	5148.774	5164.918	2689	0	360
2026.03.06	18:45:00	5164.994	5167.678	5156.550	5160.874	2322	0	360
2026.03.06	19:00:00	5161.336	5171.387	5160.410	5171.022	2594	0	360
2026.03.06	19:15:00	5171.296	5174.683	5164.313	5165.214	2519	0	360
2026.03.06	19:30:00	5165.135	5167.905	5157.771	5158.261	2437	0	360
2026.03.06	19:45:00	5158.184	5163.900	5156.438	5159.862	2182	0	360
2026.03.06	20:00:00	5159.939	5162.252	5153.921	5155.280	2593	0	360
2026.03.06	20:15:00	5155.356	5160.604	5152.705	5153.916	2188	0	360
2026.03.06	20:30:00	5153.998	5161.505	5149.440	5157.387	3144	0	360
2026.03.06	20:45:00	5157.814	5160.361	5150.489	5153.492	2850	0	360
2026.03.06	21:00:00	5153.407	5167.329	5151.039	5164.963	1991	0	360
2026.03.06	21:15:00	5165.044	5170.372	5164.688	5168.359	1348	0	360
2026.03.06	21:30:00	5168.364	5171.962	5166.295	5170.161	1067	0	360
2026.03.06	21:45:00	5170.025	5176.703	5169.218	5174.204	1465	0	360
2026.03.08	22:00:00	5178.932	5179.956	5122.153	5158.719	5697	0	500
2026.03.08	22:15:00	5159.376	5159.763	5127.847	5155.648	5935	0	500
2026.03.08	22:30:00	5155.272	5164.249	5105.837	5125.170	5934	0	360
2026.03.08	22:45:00	5125.295	5134.080	5103.439	5129.926	4437	0	360
2026.03.08	23:00:00	5130.024	5135.418	5093.415	5101.639	5114	0	360
2026.03.08	23:15:00	5101.710	5107.034	5094.495	5104.422	2928	0	360
2026.03.08	23:30:00	5104.528	5105.196	5044.114	5072.625	5841	0	360
2026.03.08	23:45:00	5072.701	5079.839	5054.087	5075.404	6048	0	240
2026.03.09	00:00:00	5075.709	5080.634	5028.301	5036.399	8779	0	360
2026.03.09	00:15:00	5036.376	5052.756	5032.730	5045.782	7479	0	360
2026.03.09	00:30:00	5045.674	5060.122	5044.022	5052.649	5022	0	360
2026.03.09	00:45:00	5052.740	5057.844	5033.690	5049.824	7229	0	360
2026.03.09	01:00:00	5049.739	5074.150	5014.403	5072.585	18519	0	360
2026.03.09	01:15:00	5072.406	5087.688	5069.584	5071.924	8333	0	360
2026.03.09	01:30:00	5071.834	5086.114	5071.377	5080.509	6031	0	360
2026.03.09	01:45:00	5080.537	5082.507	5064.828	5070.232	5600	0	360
2026.03.09	02:00:00	5070.236	5095.330	5055.495	5094.252	6302	0	360
2026.03.09	02:15:00	5094.365	5094.649	5072.988	5077.552	4537	0	360
2026.03.09	02:30:00	5077.475	5094.034	5076.056	5092.406	6372	0	360
2026.03.09	02:45:00	5092.483	5099.235	5085.899	5094.956	3808	0	360
2026.03.09	03:00:00	5094.722	5099.477	5084.099	5087.321	3894	0	360
2026.03.09	03:15:00	5087.327	5102.494	5083.825	5083.825	3324	0	360
2026.03.09	03:30:00	5084.004	5093.884	5081.587	5086.771	3182	0	360
2026.03.09	03:45:00	5087.162	5093.341	5086.725	5091.172	1932	0	360
2026.03.09	04:00:00	5091.067	5097.355	5086.773	5091.039	2043	0	360
2026.03.09	04:15:00	5091.118	5094.541	5088.010	5089.076	1743	0	360
2026.03.09	04:30:00	5089.157	5093.120	5087.186	5090.393	1747	0	360
2026.03.09	04:45:00	5090.010	5091.264	5085.164	5089.925	1832	0	360
2026.03.09	05:00:00	5090.033	5102.078	5080.782	5096.776	3026	0	360
2026.03.09	05:15:00	5096.700	5103.967	5087.440	5095.567	4213	0	360
2026.03.09	05:30:00	5095.481	5121.327	5092.113	5120.465	5572	0	360
2026.03.09	05:45:00	5120.551	5140.513	5119.192	5124.423	5578	0	360
2026.03.09	06:00:00	5124.348	5134.121	5118.923	5127.790	5236	0	360
2026.03.09	06:15:00	5127.872	5131.308	5122.998	5126.162	3632	0	360
2026.03.09	06:30:00	5126.288	5129.660	5104.859	5107.135	3915	0	360
2026.03.09	06:45:00	5107.056	5111.020	5096.916	5097.446	3857	0	360
2026.03.09	07:00:00	5097.879	5101.671	5088.387	5097.001	3859	0	360
2026.03.09	07:15:00	5096.951	5106.796	5095.130	5106.341	3026	0	360
2026.03.09	07:30:00	5106.266	5107.486	5099.611	5101.301	3110	0	360
2026.03.09	07:45:00	5101.036	5101.527	5093.410	5098.826	2921	0	360
2026.03.09	08:00:00	5098.745	5110.661	5098.637	5099.566	4074	0	360
2026.03.09	08:15:00	5099.870	5106.493	5090.545	5091.566	3495	0	360
2026.03.09	08:30:00	5091.657	5096.811	5087.174	5090.203	3579	0	360
2026.03.09	08:45:00	5090.058	5102.553	5086.917	5096.493	3077	0	360
2026.03.09	09:00:00	5096.642	5116.812	5094.939	5112.481	3573	0	360
2026.03.09	09:15:00	5112.460	5126.655	5112.029	5125.110	2859	0	360
2026.03.09	09:30:00	5125.064	5132.560	5102.617	5102.617	4333	0	360
2026.03.09	09:45:00	5102.991	5107.312	5096.200	5104.974	3484	0	360
2026.03.09	10:00:00	5105.049	5111.131	5102.574	5108.858	2550	0	360
2026.03.09	10:15:00	5108.939	5110.141	5097.982	5099.472	2291	0	360
2026.03.09	10:30:00	5099.691	5099.903	5088.674	5095.970	3809	0	360
2026.03.09	10:45:00	5095.894	5096.515	5083.685	5087.320	3361	0	360
2026.03.09	11:00:00	5087.418	5097.227	5087.418	5090.164	2851	0	360
2026.03.09	11:15:00	5090.106	5092.525	5079.249	5085.449	3308	0	360
2026.03.09	11:30:00	5085.523	5093.163	5082.152	5085.615	2762	0	360
2026.03.09	11:45:00	5085.407	5094.614	5084.068	5088.106	2226	0	360
2026.03.09	12:00:00	5088.189	5099.955	5087.976	5096.010	2712	0	360
2026.03.09	12:15:00	5096.138	5110.048	5094.306	5109.216	2494	0	360
2026.03.09	12:30:00	5109.142	5111.948	5103.851	5106.913	2140	0	240
2026.03.09	12:45:00	5106.860	5106.962	5093.133	5095.031	2551	0	360
2026.03.09	13:00:00	5095.115	5099.178	5087.864	5092.750	4231	0	360
2026.03.09	13:15:00	5092.671	5098.138	5084.291	5094.923	3771	0	360
2026.03.09	13:30:00	5094.849	5111.368	5074.272	5076.199	9125	0	360
2026.03.09	13:45:00	5076.124	5084.503	5067.199	5074.180	9490	0	360
2026.03.09	14:00:00	5074.098	5088.212	5060.369	5071.076	11269	0	360
2026.03.09	14:15:00	5071.001	5084.335	5064.497	5081.428	7371	0	360
2026.03.09	14:30:00	5081.346	5114.562	5079.816	5112.463	6067	0	240
2026.03.09	14:45:00	5112.286	5116.060	5085.737	5094.015	5909	0	360
2026.03.09	15:00:00	5093.888	5094.679	5079.555	5091.564	6330	0	360
2026.03.09	15:15:00	5091.362	5100.225	5082.055	5099.723	3814	0	360
2026.03.09	15:30:00	5099.455	5102.612	5093.153	5094.788	3190	0	360
2026.03.09	15:45:00	5094.956	5103.526	5094.236	5099.739	2993	0	360
2026.03.09	16:00:00	5099.435	5109.411	5096.826	5103.632	2780	0	360
2026.03.09	16:15:00	5103.553	5105.216	5094.599	5103.949	2849	0	240
2026.03.09	16:30:00	5104.040	5110.496	5102.579	5106.979	2489	0	360
2026.03.09	16:45:00	5107.350	5108.685	5102.939	5104.462	2193	0	360
2026.03.09	17:00:00	5104.576	5106.857	5098.113	5099.634	2231	0	360
2026.03.09	17:15:00	5099.553	5102.295	5091.068	5095.215	2860	0	360
2026.03.09	17:30:00	5095.293	5097.998	5088.903	5090.941	2719	0	360
2026.03.09	17:45:00	5090.934	5099.642	5090.859	5096.126	1958	0	240
2026.03.09	18:00:00	5096.199	5098.044	5092.394	5097.334	1954	0	240
2026.03.09	18:15:00	5097.330	5107.057	5096.491	5105.283	1835	0	240
2026.03.09	18:30:00	5105.130	5120.422	5104.177	5118.212	2207	0	360
2026.03.09	18:45:00	5117.903	5126.403	5115.170	5122.975	2256	0	360
2026.03.09	19:00:00	5123.124	5130.559	5118.637	5122.538	2097	0	360
2026.03.09	19:15:00	5122.521	5143.785	5118.332	5139.512	5387	0	360
2026.03.09	19:30:00	5139.595	5139.780	5124.871	5135.086	5530	0	360
2026.03.09	19:45:00	5135.009	5144.049	5129.036	5141.069	3988	0	360
2026.03.09	20:00:00	5141.169	5148.071	5137.866	5139.836	2255	0	360
2026.03.09	20:15:00	5139.920	5140.350	5134.278	5139.079	1595	0	360
2026.03.09	20:30:00	5139.174	5139.819	5134.473	5139.139	1396	0	360
2026.03.09	20:45:00	5139.053	5140.645	5133.938	5137.505	1685	0	360
2026.03.09	22:00:00	5148.175	5149.868	5121.355	5132.452	2498	0	500
2026.03.09	22:15:00	5132.634	5136.413	5117.611	5132.063	1918	0	360
2026.03.09	22:30:00	5132.140	5140.002	5128.522	5136.620	1939	0	360
2026.03.09	22:45:00	5136.544	5153.023	5136.375	5152.953	1999	0	360
2026.03.09	23:00:00	5152.884	5154.691	5138.461	5146.309	2093	0	360
2026.03.09	23:15:00	5145.917	5156.005	5142.458	5144.529	1774	0	360
2026.03.09	23:30:00	5144.869	5149.270	5135.993	5137.301	1559	0	360
2026.03.09	23:45:00	5137.383	5143.141	5137.253	5139.758	1600	0	360
2026.03.10	00:00:00	5139.394	5141.459	5130.875	5136.601	2619	0	360
2026.03.10	00:15:00	5137.016	5137.850	5128.794	5130.674	2294	0	360
2026.03.10	00:30:00	5130.599	5137.761	5124.528	5137.034	2802	0	360
2026.03.10	00:45:00	5137.048	5139.010	5128.072	5130.745	2381	0	360
2026.03.10	01:00:00	5130.778	5153.480	5124.496	5143.124	6097	0	360
2026.03.10	01:15:00	5143.040	5167.830	5141.809	5157.887	4732	0	360
2026.03.10	01:30:00	5157.983	5168.982	5152.966	5165.946	4507	0	360
2026.03.10	01:45:00	5166.414	5186.023	5164.323	5183.994	3604	0	360
2026.03.10	02:00:00	5184.072	5187.169	5170.468	5175.026	3341	0	360
2026.03.10	02:15:00	5175.111	5181.233	5172.650	5179.651	2015	0	360
2026.03.10	02:30:00	5179.574	5184.391	5175.646	5181.940	2619	0	360
2026.03.10	02:45:00	5181.859	5185.744	5163.733	5166.073	2754	0	360
2026.03.10	03:00:00	5165.903	5173.198	5164.979	5166.216	2495	0	360
2026.03.10	03:15:00	5166.534	5170.471	5161.744	5166.399	2094	0	360
2026.03.10	03:30:00	5166.800	5168.008	5160.057	5162.580	1749	0	360
2026.03.10	03:45:00	5162.338	5163.059	5155.680	5157.744	1648	0	360
2026.03.10	04:00:00	5157.288	5165.019	5154.425	5164.072	1949	0	360
2026.03.10	04:15:00	5164.017	5166.269	5161.262	5162.504	1391	0	360
2026.03.10	04:30:00	5162.574	5165.599	5161.306	5161.752	1111	0	360
2026.03.10	04:45:00	5161.694	5165.138	5161.293	5163.903	964	0	360
2026.03.10	05:00:00	5163.514	5173.150	5163.514	5172.664	1647	0	360
2026.03.10	05:15:00	5172.654	5174.126	5168.793	5171.607	1205	0	360
2026.03.10	05:30:00	5171.683	5173.981	5167.208	5168.886	1943	0	360
2026.03.10	05:45:00	5168.810	5179.143	5166.833	5177.710	1639	0	360
2026.03.10	06:00:00	5177.999	5181.088	5174.065	5179.318	1748	0	360
2026.03.10	06:15:00	5179.765	5179.765	5172.023	5175.903	1644	0	360
2026.03.10	06:30:00	5175.981	5178.803	5173.657	5175.555	1799	0	360
2026.03.10	06:45:00	5175.478	5177.062	5173.366	5175.106	1562	0	360
2026.03.10	07:00:00	5175.009	5179.048	5170.570	5174.408	2164	0	360
2026.03.10	07:15:00	5174.377	5177.441	5158.585	5169.095	2458	0	360
2026.03.10	07:30:00	5169.143	5178.344	5165.478	5176.313	2061	0	360
2026.03.10	07:45:00	5176.186	5181.359	5174.811	5180.805	1859	0	360
2026.03.10	08:00:00	5180.861	5185.207	5174.734	5179.854	2775	0	360
2026.03.10	08:15:00	5179.878	5184.215	5175.338	5183.714	2010	0	360
2026.03.10	08:30:00	5183.677	5194.031	5182.766	5189.613	2529	0	360
2026.03.10	08:45:00	5189.630	5195.188	5182.936	5183.522	2241	0	360
2026.03.10	09:00:00	5183.602	5189.261	5180.317	5187.603	1796	0	360
2026.03.10	09:15:00	5187.600	5189.264	5180.850	5186.494	1760	0	360
2026.03.10	09:30:00	5186.582	5188.313	5181.988	5187.341	1612	0	360
2026.03.10	09:45:00	5187.341	5188.945	5182.466	5182.622	1417	0	360
2026.03.10	10:00:00	5182.596	5183.735	5175.534	5181.441	2062	0	360
2026.03.10	10:15:00	5181.149	5182.054	5172.741	5173.819	1982	0	360
2026.03.10	10:30:00	5173.898	5176.476	5156.482	5168.952	3467	0	360
2026.03.10	10:45:00	5168.859	5177.830	5168.614	5176.981	2082	0	360
2026.03.10	11:00:00	5177.056	5192.023	5176.331	5187.342	3066	0	360
2026.03.10	11:15:00	5187.421	5189.878	5179.507	5182.669	2499	0	360
2026.03.10	11:30:00	5182.748	5185.118	5173.755	5174.427	2450	0	360
2026.03.10	11:45:00	5174.134	5179.659	5171.554	5174.886	2217	0	360
2026.03.10	12:00:00	5174.884	5176.712	5162.559	5171.461	3329	0	360
2026.03.10	12:15:00	5170.979	5180.304	5165.577	5179.366	2639	0	360
2026.03.10	12:30:00	5179.855	5185.313	5178.229	5185.108	2238	0	360
2026.03.10	12:45:00	5185.185	5189.301	5180.151	5186.713	2123	0	360
2026.03.10	13:00:00	5186.638	5202.496	5185.802	5200.610	4429	0	360
2026.03.10	13:15:00	5200.503	5228.778	5199.005	5221.335	4548	0	360
2026.03.10	13:30:00	5221.410	5222.158	5207.399	5209.347	7271	0	360
2026.03.10	13:45:00	5209.235	5215.262	5196.226	5205.651	5617	0	360
2026.03.10	14:00:00	5205.735	5208.711	5185.133	5195.070	5580	0	360
2026.03.10	14:15:00	5194.980	5214.209	5194.288	5208.991	4326	0	360
2026.03.10	14:30:00	5208.914	5213.423	5202.653	5205.902	3521	0	360
2026.03.10	14:45:00	5206.053	5212.282	5204.454	5206.477	2860	0	360
2026.03.10	15:00:00	5206.772	5226.287	5203.214	5223.498	3171	0	360
2026.03.10	15:15:00	5223.577	5228.555	5221.426	5225.429	2678	0	360
2026.03.10	15:30:00	5225.524	5236.332	5224.953	5235.914	3113	0	360
2026.03.10	15:45:00	5235.800	5238.565	5227.110	5228.735	2720	0	360
2026.03.10	16:00:00	5228.820	5230.457	5222.645	5223.734	2251	0	360
2026.03.10	16:15:00	5223.656	5235.551	5222.460	5231.963	2003	0	360
2026.03.10	16:30:00	5232.041	5234.509	5227.301	5228.766	1895	0	360
2026.03.10	16:45:00	5228.642	5232.105	5225.740	5227.469	1945	0	360
2026.03.10	17:00:00	5227.391	5235.289	5226.780	5234.278	2088	0	360
